,SCH_NAME,de_total_enrollment,LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,COMBOKEY,JJ,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G01,SCH_GRADE_G02,SCH_GRADE_G03,SCH_GRADE_G04,SCH_GRADE_G05,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_GRADE_UG,SCH_UGDETAIL_HS,SCH_STATUS_SPED,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,SCH_STATUS_ALT,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUALENR_M,TOT_DUALENR_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F,SCH_APENR_IND,SCH_APENR_HI_M,SCH_APENR_HI_F,SCH_APENR_AM_M,SCH_APENR_AM_F,SCH_APENR_AS_M,SCH_APENR_AS_F,SCH_APENR_HP_M,SCH_APENR_HP_F,SCH_APENR_BL_M,SCH_APENR_BL_F,SCH_APENR_WH_M,SCH_APENR_WH_F,SCH_APENR_TR_M,SCH_APENR_TR_F,TOT_APENR_M,TOT_APENR_F,SCH_APENR_LEP_M,SCH_APENR_LEP_F,SCH_APENR_IDEA_M,SCH_APENR_IDEA_F,SCH_IBENR_IND,SCH_IBENR_HI_M,SCH_IBENR_HI_F,SCH_IBENR_AM_M,SCH_IBENR_AM_F,SCH_IBENR_AS_M,SCH_IBENR_AS_F,SCH_IBENR_HP_M,SCH_IBENR_HP_F,SCH_IBENR_BL_M,SCH_IBENR_BL_F,SCH_IBENR_WH_M,SCH_IBENR_WH_F,SCH_IBENR_TR_M,SCH_IBENR_TR_F,TOT_IBENR_M,TOT_IBENR_F,SCH_IBENR_LEP_M,SCH_IBENR_LEP_F,SCH_IBENR_IDEA_M,SCH_IBENR_IDEA_F,combokey,TITLEI,LEAID_nces,LEA_NAME_nces,SCHID_nces,SCH_NAME_nces,SCH_TYPE_TEXT,SCH_TYPE,LEVEL,VIRTUAL,GSLO,GSHI,NMCNTY15,LOCALE15,LAT1516,LON1516
564,COLORADO PREP ACADEMY,6,CO,COLORADO,800282,COLORADO DIGITAL BOCES,6600,='080028206600',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,119,134,5,8,8,14,2,2,41,62,464,476,14,17,653,713,11,14,94,52,Yes,0,0,0,0,2,0,0,0,0,0,0,2,2,0,4,2,0,0,0,0,Yes,0,2,0,0,0,0,0,0,0,2,5,2,0,2,5,8,0,2,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='080028206600',No,800282,COLORADO DIGITAL BOCES,6600,COLORADO PREP ACADEMY,Regular School,1,4,Yes,KG,12,El Paso County,11,38.890019,-104.714321
573,VISTA NUEVA HIGH,6,NM,NEW MEXICO,3500150,AZTEC MUNICIPAL SCHOOLS,801,='350015000801',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,8,11,2,2,0,0,0,0,2,0,14,17,0,0,26,30,0,0,0,0,Yes,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='350015000801',Yes,3500150,AZTEC MUNICIPAL SCHOOLS,801,VISTA NUEVA HIGH,Alternative Education School,4,3,No,9,12,San Juan County,31,36.820162,-107.999583
574,LAKEVILLE AREA LEARNING CENTER,6,MN,MINNESOTA,2717780,LAKEVILLE PUBLIC SCHOOL DISTRICT,2804,='271778002804',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,17,11,5,2,0,2,0,0,5,2,50,35,5,5,82,57,2,0,10,4,Yes,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='271778002804',No,2717780,LAKEVILLE PUBLIC SCHOOL DISTRICT,2804,LAKEVILLE AREA LEARNING CENTER,Alternative Education School,4,4,No,6,12,Dakota County,21,44.646343,-93.24384
575,Yosemite High (Continuation),6,CA,CALIFORNIA,624660,Merced Union High,3703,='062466003703',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,107,92,2,0,2,2,0,0,11,5,23,23,2,2,147,124,23,14,22,7,Yes,2,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='062466003703',No,624660,Merced Union High,3703,Yosemite High (Continuation),Alternative Education School,4,3,No,9,12,Merced County,13,37.300112,-120.474238
569,OKLAHOMA SCHOOL FOR THE DEAF High School,6,OK,OKLAHOMA,4000075,OKLAHOMA SCHOOL FOR THE DEAF,2348,='400007502348',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,Yes,No,No,No,2,2,2,5,0,0,0,0,2,5,14,14,0,0,20,26,2,2,22,25,Yes,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,4,0,0,2,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='400007502348',No,4000075,OKLAHOMA SCHOOL FOR THE DEAF,2348,OKLAHOMA SCHOOL FOR THE DEAF,Special Education School,2,3,No,9,12,Murray County,33,34.512101,-96.952303
570,ODYSSEY CHARTER SCHOOL,6,FL,FLORIDA,1200150,BREVARD,3540,='120015003540',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,-9,No,No,Yes,No,113,119,0,0,0,5,0,0,95,131,239,239,53,32,500,526,29,29,79,40,Yes,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='120015003540',Yes,1200150,BREVARD,3540,ODYSSEY CHARTER SCHOOL,Regular School,1,4,No,KG,10,Brevard County,12,27.95394,-80.6579
578,FRANK CHURCH HIGH (ALTERN),6,ID,IDAHO,1600360,BOISE INDEPENDENT DISTRICT,984,='160036000984',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,41,47,2,5,2,5,0,0,11,8,197,158,5,8,258,231,8,14,61,31,Yes,0,0,0,0,0,0,0,0,0,0,2,2,2,0,4,2,2,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='160036000984',Yes,1600360,BOISE INDEPENDENT DISTRICT,984,FRANK CHURCH HIGH (ALTERN),Alternative Education School,4,3,No,9,12,Ada County,21,43.571823,-116.284361
580,Legacy High School,6,WA,WASHINGTON,5302700,Evergreen School District (Clark),412,='530270000412',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,17,26,2,2,2,2,2,2,2,2,74,89,11,11,110,134,2,2,13,16,Yes,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530270000412',No,5302700,Evergreen School District (Clark),412,Legacy High School,Alternative Education School,4,3,Missing,9,12,Clark County,12,45.638775,-122.530648
581,Panorama School,6,WA,WASHINGTON,5301630,Colville School District,3305,='530163003305',No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,5,2,2,0,0,0,0,0,0,47,50,2,5,53,62,0,0,19,16,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,0,0,0,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530163003305',Yes,5301630,Colville School District,3305,Panorama School,Alternative Education School,4,4,Missing,PK,12,Stevens County,33,48.543066,-117.897161
586,NEW DIRECTIONS,6,TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,10419,='480006310419',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,38,35,8,0,0,0,0,0,17,8,14,11,2,2,79,56,5,2,7,4,Yes,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='480006310419',Yes,4800063,SOUTHWEST PREPARATORY SCHOOL,10419,NEW DIRECTIONS,Alternative Education School,4,3,Missing,9,12,Bexar County,11,29.48904,-98.442431
588,Home Education Exchange,6,WA,WASHINGTON,5307920,Shoreline School District,2646,='530792002646',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,-9,No,No,No,No,5,5,2,0,0,5,0,0,2,2,59,53,2,2,70,67,0,0,0,0,Yes,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530792002646',Yes,5307920,Shoreline School District,2646,Home Education Exchange,Alternative Education School,4,4,Missing,KG,12,King County,21,47.76715,-122.320531
592,NORTH CONEJOS ALTERNATIVE PROGRAM,6,CO,COLORADO,805100,North Conejos School District No. Re1J,6601,='080510006601',No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,17,17,0,0,0,0,0,0,2,2,11,5,0,0,30,24,0,0,7,0,Yes,2,2,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='080510006601',Yes,805100,North Conejos School District No. Re1J,6601,NORTH CONEJOS ALTERNATIVE PROGRAM,Alternative Education School,4,4,No,KG,12,Conejos County,43,37.275109,-105.956824
577,NORTH JUNIOR HIGH SCHOOL,6,ID,IDAHO,1600360,BOISE INDEPENDENT DISTRICT,69,='160036000069',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,-9,No,No,No,No,20,38,2,2,8,29,5,2,5,8,374,383,11,17,425,479,5,8,49,37,Yes,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='160036000069',No,1600360,BOISE INDEPENDENT DISTRICT,69,NORTH JUNIOR HIGH SCHOOL,Regular School,1,2,No,7,9,Ada County,12,43.6259,-116.203956
593,AIM COLLEGE & CAREER PREP,6,TX,TEXAS,4820280,GALVESTON ISD,12288,='482028012288',No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,Yes,20,20,0,0,0,0,0,2,11,11,14,14,2,0,47,47,8,0,4,4,Yes,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='482028012288',Yes,4820280,GALVESTON ISD,12288,AIM COLLEGE & CAREER PREP,Alternative Education School,4,4,Missing,6,12,Galveston County,31,29.29973,-94.787471
579,California Virtual Academy @ Kings,6,CA,CALIFORNIA,603180,Armona Union Elementary,11996,='060318011996',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,83,74,5,2,2,8,2,0,8,11,104,161,11,17,215,273,5,5,19,22,Yes,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,4,0,0,0,0,Yes,2,0,0,0,0,0,0,0,2,2,5,2,2,2,11,6,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='060318011996',Yes,603180,Armona Union Elementary,11996,California Virtual Academy @ Kings,Regular School,1,4,Yes,KG,12,Ventura County,22,34.27821,-118.788491
594,TEAM SCH,6,TX,TEXAS,4814310,CLEBURNE ISD,1614,='481431001614',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,8,14,0,0,0,0,0,0,2,2,11,17,2,0,23,33,2,5,4,0,Yes,2,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='481431001614',Yes,4814310,CLEBURNE ISD,1614,TEAM SCH,Alternative Education School,4,3,Missing,9,12,Johnson County,31,32.33951,-97.382051
598,Shabazz-City High,6,WI,WISCONSIN,5508520,Madison Metropolitan School District,2265,='550852002265',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,5,2,0,2,2,0,0,2,8,35,44,5,8,51,67,2,2,10,10,Yes,2,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,0,2,0,Yes,0,0,0,0,0,0,0,0,0,0,5,2,2,0,7,2,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='550852002265',Yes,5508520,Madison Metropolitan School District,2265,Shabazz-City High,Alternative Education School,4,3,No,9,12,Dane County,12,43.11709,-89.362591
582,DELASALLE CHARTER SCHOOL,6,MO,MISSOURI,2900593,DELASALLE CHARTER SCHOOL,3176,='290059303176',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,Yes,20,8,0,0,0,2,2,0,92,80,5,8,0,0,119,98,14,5,13,10,Yes,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='290059303176',Yes,2900593,DELASALLE CHARTER SCHOOL,3176,DELASALLE CHARTER SCHOOL,Regular School,1,3,No,9,12,Jackson County,11,39.058627,-94.571945
599,PREMIER H S OF DEL RIO,6,TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,8396,='480020708396',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,38,50,2,0,0,0,0,0,0,0,2,2,0,0,42,52,14,32,4,4,Yes,2,2,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2,2,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='480020708396',Yes,4800207,PREMIER HIGH SCHOOLS,8396,PREMIER H S OF DEL RIO,Alternative Education School,4,3,Missing,9,12,Val Verde County,33,29.369146,-100.886989
584,California Virtual Academy @ Jamestown,6,CA,CALIFORNIA,618690,Jamestown Elementary,10705,='061869010705',No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,11,17,0,0,2,2,2,0,0,5,38,35,2,5,55,64,0,2,10,7,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='061869010705',Yes,618690,Jamestown Elementary,10705,California Virtual Academy @ Jamestown,Regular School,1,4,Yes,KG,12,Ventura County,22,34.276355,-118.788622
585,Peace and Education Coalition HS,6,IL,ILLINOIS,1709930,City of Chicago SD 299,2596,='170993002596',No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,-9,No,No,No,Yes,44,44,0,0,0,0,0,0,20,20,0,2,0,0,64,66,5,5,13,16,Yes,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='170993002596',Yes,1709930,City of Chicago SD 299,2596,Peace and Education Coalition HS,Regular School,1,3,No,10,12,Cook County,11,41.80356,-87.667611
583,New Frontiers Jr High,6,WA,WASHINGTON,5301080,Central Kitsap School District,2884,='530108002884',No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,-9,No,No,No,Yes,2,0,0,0,0,0,0,0,0,0,14,14,5,5,21,19,0,0,7,0,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530108002884',Yes,5301080,Central Kitsap School District,2884,New Frontiers Jr High,Alternative Education School,4,2,Missing,7,9,Kitsap County,13,47.655254,-122.70262
587,OSCEOLA VIRTUAL FRANCHISE (SECONDARY),6,FL,FLORIDA,1201470,OSCEOLA,5802,='120147005802',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,11,23,0,0,0,2,0,0,0,2,23,23,2,2,36,52,0,2,0,0,Yes,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,Yes,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,4,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='120147005802',No,1201470,OSCEOLA,5802,OSCEOLA VIRTUAL FRANCHISE (SECONDARY),Regular School,1,4,Yes,6,12,Osceola County,21,28.2466,-81.292861
603,Camp Glenwood,5,CA,CALIFORNIA,691033,San Mateo County Office of Education,12025,='069103312025',Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,-9,No,No,No,No,8,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,5,0,4,0,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='069103312025',Yes,691033,San Mateo County Office of Education,12025,Camp Glenwood,Alternative Education School,4,3,No,9,12,San Mateo County,41,37.308334,-122.271037
589,California Virtual Academy @ Sonoma,6,CA,CALIFORNIA,621540,Liberty Elementary,11478,='062154011478',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,44,59,8,2,20,20,5,5,35,47,173,161,29,32,314,326,8,5,58,31,Yes,0,2,0,0,2,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,Yes,0,2,0,0,2,2,0,0,0,2,5,5,0,0,7,11,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='062154011478',Yes,621540,Liberty Elementary,11478,California Virtual Academy @ Sonoma,Regular School,1,4,Yes,KG,12,Ventura County,22,34.27821,-118.788491
591,Berenece Carlson Home Hospital,6,CA,CALIFORNIA,622710,Los Angeles Unified,7753,='062271007753',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,158,155,5,0,11,8,0,0,26,14,38,32,8,5,246,214,92,77,157,127,Yes,2,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='062271007753',Yes,622710,Los Angeles Unified,7753,Berenece Carlson Home Hospital,Special Education School,2,4,No,KG,12,Los Angeles County,11,34.14744,-118.368471
614,Pine Hills Youth Corr Facil HS,5,MT,MONTANA,3000091,Dept of Corrections-Youth,861,='300009100861',Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,0,0,2,0,0,0,0,0,2,0,32,0,8,0,44,0,44,0,22,0,Yes,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,2,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='300009100861',No,3000091,Dept of Corrections-Youth,861,Pine Hills Youth Corr Facil HS,Alternative Education School,4,3,No,9,12,Custer County,41,46.408589,-105.82097
600,Carson City-Crystal Alternative Academy,5,MI,MICHIGAN,2608130,Carson City-Crystal Area Schools,8553,='260813008553',No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,2,0,0,0,0,0,0,2,0,23,17,0,0,27,19,0,0,7,4,Yes,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='260813008553',Yes,2608130,Carson City-Crystal Area Schools,8553,Carson City-Crystal Alternative Academy,Alternative Education School,4,4,No,6,12,Montcalm County,43,43.26129,-84.916261
601,Lincoln Hill High School,5,WA,WASHINGTON,5308340,Stanwood-Camano School District,2594,='530834002594',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,11,5,0,0,0,0,2,2,0,2,50,65,2,5,65,79,2,0,7,4,Yes,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530834002594',No,5308340,Stanwood-Camano School District,2594,Lincoln Hill High School,Alternative Education School,4,3,Missing,9,12,Snohomish County,31,48.242093,-122.33418
595,Palco Jr./Sr. High,6,KS,KANSAS,2010470,Palco,396,='201047000396',No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0,0,0,0,0,0,0,0,2,2,20,32,0,0,22,34,0,0,0,0,Yes,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='201047000396',Yes,2010470,Palco,396,Palco Jr. High,Regular School,1,2,No,6,8,Rooks County,43,39.249821,-99.565203
596,Insight School of KS at Hilltop Ed Center,6,KS,KANSAS,2011850,Spring Hill,1918,='201185001918',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,17,26,14,20,2,5,2,5,50,71,362,554,0,2,447,683,0,2,76,64,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,0,0,2,0,Yes,0,0,0,0,0,0,0,0,2,0,2,5,0,0,4,5,0,0,0,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='201185001918',No,2011850,Spring Hill,1918,Insight School of KS at Hilltop Ed Center,Regular School,1,3,Yes,7,12,Johnson County,41,38.81153,-94.780431
597,Kenosha eSchool K-12,6,WI,WISCONSIN,5507320,Kenosha School District,2910,='550732002910',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,8,14,0,0,2,2,0,0,5,2,35,44,2,2,52,64,0,0,10,7,Yes,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,0,0,2,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='550732002910',Yes,5507320,Kenosha School District,2910,Kenosha eSchool K-12,Regular School,1,4,Yes,KG,12,Kenosha County,22,42.5984,-87.831911
604,SOUTHWEST PREPARATORY SCHOOL-NORTHWEST,5,TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,9118,='480006309118',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,107,101,0,0,2,0,2,0,2,2,2,8,0,0,115,111,23,26,16,13,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='480006309118',Yes,4800063,SOUTHWEST PREPARATORY SCHOOL,9118,SOUTHWEST PREPARATORY SCHOOL-NORTHWEST,Alternative Education School,4,3,Missing,7,12,Bexar County,11,29.4523,-98.616601
